"","Sample_ID","collect_date","Escap_yr","sex","Exog_dist","Spot_no","Distance_um","Sr8786_norm","SE2","SrV","respot","Spot_size_um","Readage","fork_length"
"255","WR07-17",NA,2007,"Unknown",180,4,202.881,0.705041,0.00024,0.73,"n",60,NA,NA
"256","WR07-17",NA,2007,"Unknown",180,15,241.144,0.705258,0.00026,0.76,"n",60,NA,NA
"257","WR07-17",NA,2007,"Unknown",180,5,260.364,0.705492,0.00024,0.73,"n",60,NA,NA
"258","WR07-17",NA,2007,"Unknown",180,16,298.295,0.705138,0.00024,0.89,"n",60,NA,NA
"259","WR07-17",NA,2007,"Unknown",180,6,320.214,0.704544,0.00024,0.89,"n",60,NA,NA
"260","WR07-17",NA,2007,"Unknown",180,7,387.841,0.704655,0.00022,1.16,"n",60,NA,NA
"261","WR07-17",NA,2007,"Unknown",180,8,434.504,0.704342,0.00024,1.01,"n",60,NA,NA
"262","WR07-17",NA,2007,"Unknown",180,20,466.962,0.705023,0.00024,1.04,"n",60,NA,NA
"263","WR07-17",NA,2007,"Unknown",180,9,494.354,0.7048,0.00022,1.16,"n",60,NA,NA
"264","WR07-17",NA,2007,"Unknown",180,17,526.858,0.705435,0.00026,1.1,"n",60,NA,NA
"265","WR07-17",NA,2007,"Unknown",180,10,559.614,0.705821,0.00014,1.36,"n",60,NA,NA
"266","WR07-17",NA,2007,"Unknown",180,18,594.327,0.707167,0.00016,1.54,"n",60,NA,NA
"267","WR07-17",NA,2007,"Unknown",180,11,624.536,0.707964,0.00024,1.75,"n",60,NA,NA
"268","WR07-17",NA,2007,"Unknown",180,19,647.341,0.708397,0.00018,1.84,"n",60,NA,NA
"269","WR07-17",NA,2007,"Unknown",180,12,679.99,0.708753,0.00012,1.67,"n",60,NA,NA
"270","WR07-17",NA,2007,"Unknown",180,13,742.207,0.709117,2e-04,1.77,"n",60,NA,NA
"271","WR07-17",NA,2007,"Unknown",180,14,803.409,0.709069,0.00022,2.19281,"n",60,NA,NA
"272","WR07-18",NA,2007,"Unknown",270,1,46.325,0.707736,0.00034,0.75,"n",60,NA,NA
"273","WR07-18",NA,2007,"Unknown",270,2,103.807,0.707487,0.00032,0.71,"n",60,NA,NA
"274","WR07-18",NA,2007,"Unknown",270,3,153.851,0.706758,0.00012,0.88,"n",60,NA,NA
"275","WR07-18",NA,2007,"Unknown",270,4,203.219,0.706053,0.00026,0.7,"n",60,NA,NA
"276","WR07-18",NA,2007,"Unknown",270,5,250.558,0.705601,0.00022,0.68,"n",60,NA,NA
"277","WR07-18",NA,2007,"Unknown",270,6,295.53,0.705161,0.00026,0.66,"n",60,NA,NA
"278","WR07-18",NA,2007,"Unknown",270,7,355.38,0.704925,3e-04,0.66,"n",60,NA,NA
"279","WR07-18",NA,2007,"Unknown",270,8,408.805,0.7051,0.00026,0.72,"n",60,NA,NA
"280","WR07-18",NA,2007,"Unknown",270,9,450.734,0.705497,0.00036,0.7,"n",60,NA,NA
"281","WR07-18",NA,2007,"Unknown",270,10,491.31,0.705904,0.00032,0.76,"n",60,NA,NA
"282","WR07-18",NA,2007,"Unknown",270,11,544.059,0.705917,0.00014,0.88,"n",60,NA,NA
"283","WR07-18",NA,2007,"Unknown",270,15,593.427,0.708583,0.00018,1.83,"n",60,NA,NA
"284","WR07-18",NA,2007,"Unknown",270,12,606.718,0.708883,0.00024,1.32,"n",60,NA,NA
"285","WR07-18",NA,2007,"Unknown",270,13,651.248,0.708865,2e-04,1.49,"n",60,NA,NA
"286","WR07-18",NA,2007,"Unknown",270,14,708.393,0.709129,0.00018,1.64578,"n",60,NA,NA
"287","WR07-19",NA,2007,"Unknown",200,1,51.058,0.706727,0.00024,1.04,"n",60,NA,NA
"288","WR07-19",NA,2007,"Unknown",200,2,124.434,0.706396,0.00024,0.87,"n",60,NA,NA
"289","WR07-19",NA,2007,"Unknown",200,3,172.787,0.705935,0.00022,0.97,"n",60,NA,NA
"290","WR07-19",NA,2007,"Unknown",200,4,224.522,0.70536,0.00022,0.89,"n",60,NA,NA
"291","WR07-19",NA,2007,"Unknown",200,5,283.019,0.705582,0.00026,0.85,"n",60,NA,NA
"292","WR07-19",NA,2007,"Unknown",200,6,338.473,0.704992,0.00024,0.83,"n",60,NA,NA
"293","WR07-19",NA,2007,"Unknown",200,7,408.467,0.704829,2e-04,0.8,"n",60,NA,NA
"294","WR07-19",NA,2007,"Unknown",200,8,460.54,0.705007,0.00024,0.76,"n",60,NA,NA
"295","WR07-19",NA,2007,"Unknown",200,9,513.289,0.705008,0.00022,0.745,"n",60,NA,NA
"296","WR07-19",NA,2007,"Unknown",200,10,566.038,0.704651,0.00026,0.73,"n",60,NA,NA
"297","WR07-19",NA,2007,"Unknown",200,11,626.226,0.704513,0.00022,0.83,"n",60,NA,NA
"298","WR07-19",NA,2007,"Unknown",200,17,649.388,0.705042,3e-04,1,"n",60,NA,NA
"299","WR07-19",NA,2007,"Unknown",200,12,686.076,0.705432,0.00022,0.94,"n",60,NA,NA
"300","WR07-19",NA,2007,"Unknown",200,18,723.82,0.707678,0.00022,1.66,"n",60,NA,NA
"301","WR07-19",NA,2007,"Unknown",200,13,770.272,0.708342,0.00024,2.02,"n",60,NA,NA
"302","WR07-19",NA,2007,"Unknown",200,14,837.223,0.708771,1e-04,2.19,"n",60,NA,NA
"303","WR07-19",NA,2007,"Unknown",200,15,906.202,0.709089,0.00018,2.09,"n",60,NA,NA
"304","WR07-19",NA,2007,"Unknown",200,16,964.7,0.709107,0.00018,1.79754,"n",60,NA,NA
"305","WR07-20",NA,2007,"Unknown",230,2,60,0.707662,0.00018,0.95,"n",60,NA,NA
"306","WR07-20",NA,2007,"Unknown",230,3,120,0.706575,0.00018,1.03,"n",60,NA,NA
"307","WR07-20",NA,2007,"Unknown",230,4,180,0.705737,0.00024,1,"n",60,NA,NA
"308","WR07-20",NA,2007,"Unknown",230,5,240,0.705195,0.00022,0.91,"n",60,NA,NA
"309","WR07-20",NA,2007,"Unknown",230,6,300,0.705288,0.00024,1.01,"n",60,NA,NA
"310","WR07-20",NA,2007,"Unknown",230,7,360,0.70494,3e-04,0.83,"n",60,NA,NA
"311","WR07-20",NA,2007,"Unknown",230,8,420,0.705156,0.00024,0.99,"n",60,NA,NA
"312","WR07-20",NA,2007,"Unknown",230,9,480,0.70526,2e-04,0.9,"n",60,NA,NA
"313","WR07-20",NA,2007,"Unknown",230,10,540,0.706029,0.00014,1.47,"n",60,NA,NA
"314","WR07-20",NA,2007,"Unknown",230,11,600,0.708704,0.00014,2.46,"n",60,NA,NA
"315","WR07-20",NA,2007,"Unknown",230,12,660,0.708935,0.00014,2.61,"n",60,NA,NA
"316","WR07-20",NA,2007,"Unknown",230,13,720,0.709133,0.00012,2.24,"n",60,NA,NA
"317","WR07-20",NA,2007,"Unknown",230,14,780,0.70894,0.00012,2.2,"n",60,NA,NA
"318","WR07-20",NA,2007,"Unknown",230,15,840,0.709101,0.00012,2.21,"n",60,NA,NA
"319","WR07-20",NA,2007,"Unknown",230,16,900,0.709102,0.00012,2.16252,"n",60,NA,NA
"320","WR07-21",NA,2007,"Unknown",180,1,35.504,0.707653,0.00016,1.14,"n",60,NA,NA
"321","WR07-21",NA,2007,"Unknown",180,2,96.03,0.707375,2e-04,1.18,"n",60,NA,NA
"322","WR07-21",NA,2007,"Unknown",180,3,155.542,0.706278,0.000162,1.2,"n",60,NA,NA
"323","WR07-21",NA,2007,"Unknown",180,4,218.435,0.705493,0.000192,1,"n",60,NA,NA
"324","WR07-21",NA,2007,"Unknown",180,5,279.3,0.705296,2e-04,0.96,"n",60,NA,NA
"325","WR07-21",NA,2007,"Unknown",180,6,332.725,0.706007,0.00024,1.2,"n",60,NA,NA
"326","WR07-21",NA,2007,"Unknown",180,7,396.633,0.709164,0.00026,1.16,"n",60,NA,NA
"327","WR07-21",NA,2007,"Unknown",180,18,417.388,0.709346,0.000158,1.03,"n",60,NA,NA
"328","WR07-21",NA,2007,"Unknown",180,8,452.763,0.709804,0.00022,1.19,"n",60,NA,NA
"329","WR07-21",NA,2007,"Unknown",180,19,470.4,0.709708,0.00022,1.09,"n",60,NA,NA
"330","WR07-21",NA,2007,"Unknown",180,9,514.304,0.709524,0.00028,1.31,"n",60,NA,NA
"331","WR07-21",NA,2007,"Unknown",180,16,537.869,0.709352,0.00022,1.52,"n",60,NA,NA
"332","WR07-21",NA,2007,"Unknown",180,10,572.125,0.709031,0.000198,2.44,"n",60,NA,NA
"333","WR07-21",NA,2007,"Unknown",180,17,615.665,0.709552,0.00012,2.16,"n",60,NA,NA
"334","WR07-21",NA,2007,"Unknown",180,11,637.047,0.709235,0.000122,2.93,"n",60,NA,NA
"335","WR07-21",NA,2007,"Unknown",180,12,690.134,0.709312,0.000104,2.38,"n",60,NA,NA
"336","WR07-21",NA,2007,"Unknown",180,13,758.775,0.709181,0.00016,2.69,"n",60,NA,NA
"337","WR07-21",NA,2007,"Unknown",180,14,805.1,0.709104,0.000164,2.93,"n",60,NA,NA
"338","WR07-21",NA,2007,"Unknown",180,15,863.259,0.70928,8.8e-05,2.78,"n",60,NA,NA
"339","WR07-23",NA,2007,"Unknown",230,1,78.109,0.706432,0.00036,0.8,"n",60,NA,NA
"340","WR07-23",NA,2007,"Unknown",230,2,131.535,0.705902,0.00028,0.9,"n",60,NA,NA
"341","WR07-23",NA,2007,"Unknown",230,3,197.809,0.705599,0.00022,1.05,"n",60,NA,NA
"342","WR07-23",NA,2007,"Unknown",230,4,259.35,0.705019,0.00024,1,"n",60,NA,NA
"343","WR07-23",NA,2007,"Unknown",230,5,311.084,0.704509,0.00019,0.88,"n",60,NA,NA
"344","WR07-23",NA,2007,"Unknown",230,6,378.373,0.705432,0.00017,0.95,"n",60,NA,NA
"345","WR07-23",NA,2007,"Unknown",230,7,439.238,0.705667,3e-04,0.9,"n",60,NA,NA
"346","WR07-23",NA,2007,"Unknown",230,8,498.749,0.7055,0.000166,1.17,"n",60,NA,NA
"347","WR07-23",NA,2007,"Unknown",230,9,551.498,0.708412,0.000146,1.75,"n",60,NA,NA
"348","WR07-23",NA,2007,"Unknown",230,10,613.715,0.709028,0.000166,1.79,"n",60,NA,NA
"349","WR07-23",NA,2007,"Unknown",230,11,672.889,0.709128,0.00013,1.71,"n",60,NA,NA
"350","WR07-24",NA,2007,"Unknown",140,1,37.195,0.706849,0.00028,0.84,"n",60,NA,NA
"351","WR07-24",NA,2007,"Unknown",140,2,94.34,0.706312,0.00022,0.83,"n",60,NA,NA
"352","WR07-24",NA,2007,"Unknown",140,3,148.779,0.705205,2e-04,0.83,"n",60,NA,NA
"353","WR07-24",NA,2007,"Unknown",140,4,204.234,0.7051,0.000178,1.09,"n",60,NA,NA
"354","WR07-24",NA,2007,"Unknown",140,5,264.084,0.705048,0.000178,1.01,"n",60,NA,NA
"355","WR07-24",NA,2007,"Unknown",140,6,317.847,0.705258,0.00026,0.93,"n",60,NA,NA
"356","WR07-24",NA,2007,"Unknown",140,7,382.769,0.705166,0.00022,0.98,"n",60,NA,NA
"357","WR07-24",NA,2007,"Unknown",140,8,440.59,0.705198,0.000184,0.92,"n",60,NA,NA
"358","WR07-24",NA,2007,"Unknown",140,9,490.296,0.705073,0.000182,0.96,"n",60,NA,NA
"359","WR07-24",NA,2007,"Unknown",140,14,552.851,0.70551,0.00024,0.85,"n",60,NA,NA
"360","WR07-24",NA,2007,"Unknown",140,15,595.794,0.705971,0.00052,0.78,"n",60,NA,NA
"361","WR07-24",NA,2007,"Unknown",140,11,653.953,0.708891,0.000184,2.29,"n",60,NA,NA
"362","WR07-24",NA,2007,"Unknown",140,12,701.63,0.708918,0.000182,1.98,"n",60,NA,NA
"363","WR07-24",NA,2007,"Unknown",140,13,759.452,0.709172,0.000156,1.99,"n",60,NA,NA
"364","WR07-25",NA,2007,"Unknown",230,1,50.044,0.707491,0.00022,0.98,"n",60,NA,NA
"365","WR07-25",NA,2007,"Unknown",230,2,109.894,0.707052,0.00022,1.1,"n",60,NA,NA
"366","WR07-25",NA,2007,"Unknown",230,3,168.053,0.70616,0.00022,1.05,"n",60,NA,NA
"367","WR07-25",NA,2007,"Unknown",230,4,230.946,0.705242,2e-04,0.9,"n",60,NA,NA
"368","WR07-25",NA,2007,"Unknown",230,5,298.573,0.705105,0.000182,0.8,"n",60,NA,NA
"369","WR07-25",NA,2007,"Unknown",230,6,354.366,0.704802,0.00022,0.89,"n",60,NA,NA
"370","WR07-25",NA,2007,"Unknown",230,7,409.82,0.704777,0.00026,0.87,"n",60,NA,NA
"371","WR07-25",NA,2007,"Unknown",230,8,474.742,0.705128,0.00032,0.91,"n",60,NA,NA
"372","WR07-25",NA,2007,"Unknown",230,14,517.681,0.706132,3e-04,0.83,"n",60,NA,NA
"373","WR07-25",NA,2007,"Unknown",230,9,530.872,0.706366,0.00024,0.74,"n",60,NA,NA
"374","WR07-25",NA,2007,"Unknown",230,15,565.234,0.707202,0.00028,0.85,"n",60,NA,NA
"375","WR07-25",NA,2007,"Unknown",230,10,588.355,0.706811,0.00024,0.87,"n",60,NA,NA
"376","WR07-25",NA,2007,"Unknown",230,16,624.503,0.707805,0.00026,1.23,"n",60,NA,NA
"377","WR07-25",NA,2007,"Unknown",230,11,646.853,0.708147,0.000188,1.55,"n",60,NA,NA
"378","WR07-25",NA,2007,"Unknown",230,17,674.813,0.70897,0.000192,2.08,"n",60,NA,NA
"379","WR07-25",NA,2007,"Unknown",230,12,702.983,0.708904,0.000124,2.08,"n",60,NA,NA
"380","WR07-25",NA,2007,"Unknown",230,13,766.214,0.709111,0.000186,2.14,"n",60,NA,NA
"381","WR07-26",NA,2007,"Unknown",230,1,37.195,0.708045,0.00022,1.73,"n",60,NA,NA
"382","WR07-26",NA,2007,"Unknown",230,2,94.34,0.707677,0.00013,1.46,"n",60,NA,NA
"383","WR07-26",NA,2007,"Unknown",230,3,148.779,0.706576,0.000158,1.63,"n",60,NA,NA
"384","WR07-26",NA,2007,"Unknown",230,4,204.234,0.705711,0.000168,1.33,"n",60,NA,NA
"385","WR07-26",NA,2007,"Unknown",230,15,234.26,0.705414,0.00022,1.6,"n",60,NA,NA
"386","WR07-26",NA,2007,"Unknown",230,5,264.084,0.705316,0.00015,1.29,"n",60,NA,NA
"387","WR07-26",NA,2007,"Unknown",230,6,317.847,0.705261,0.00026,1.19,"n",60,NA,NA
"388","WR07-26",NA,2007,"Unknown",230,7,382.769,0.705161,0.000148,1.49,"n",60,NA,NA
"389","WR07-26",NA,2007,"Unknown",230,16,413.261,0.705507,0.000116,1.69,"n",60,NA,NA
"390","WR07-26",NA,2007,"Unknown",230,8,440.59,0.705847,0.000162,1.66,"n",60,NA,NA
"391","WR07-26",NA,2007,"Unknown",230,9,490.296,0.705991,0.00013,1.77,"n",60,NA,NA
"392","WR07-26",NA,2007,"Unknown",230,10,552.851,0.705894,9.8e-05,1.99,"n",60,NA,NA
"393","WR07-26",NA,2007,"Unknown",230,17,575.049,0.706681,0.00016,2.38,"n",60,NA,NA
"394","WR07-26",NA,2007,"Unknown",230,11,595.794,0.70845,0.000132,2.62,"n",60,NA,NA
"395","WR07-26",NA,2007,"Unknown",230,12,653.953,0.708847,0.000134,2.73,"n",60,NA,NA
"396","WR07-26",NA,2007,"Unknown",230,13,701.63,0.709268,0.000144,2.63,"n",60,NA,NA
"397","WR07-26",NA,2007,"Unknown",230,14,759.452,0.709139,0.000136,2.60001,"n",60,NA,NA
"398","WR07-27",NA,2007,"Unknown",230,1,76.419,0.707328,0.000118,1.38,"n",60,NA,NA
"399","WR07-27",NA,2007,"Unknown",230,2,142.693,0.705782,0.00024,1.18,"n",60,NA,NA
"400","WR07-27",NA,2007,"Unknown",230,3,198.147,0.705716,2e-04,1.16,"n",60,NA,NA
"401","WR07-27",NA,2007,"Unknown",230,4,259.688,0.705444,0.00018,1.18,"n",60,NA,NA
"402","WR07-27",NA,2007,"Unknown",230,15,284.645,0.705137,9.8e-05,1.52,"n",60,NA,NA
"403","WR07-27",NA,2007,"Unknown",230,5,314.804,0.70507,0.000132,1.38,"n",60,NA,NA
"404","WR07-27",NA,2007,"Unknown",230,16,343.348,0.704765,0.000114,1.51,"n",60,NA,NA
"405","WR07-27",NA,2007,"Unknown",230,6,373.639,0.704745,0.000182,1.09,"n",60,NA,NA
"406","WR07-27",NA,2007,"Unknown",230,7,432.475,0.704914,0.000174,0.89,"n",60,NA,NA
"407","WR07-27",NA,2007,"Unknown",230,8,483.195,0.704847,0.00022,1.07,"n",60,NA,NA
"408","WR07-27",NA,2007,"Unknown",230,9,541.016,0.705122,0.000108,1.2,"n",60,NA,NA
"409","WR07-27",NA,2007,"Unknown",230,10,597.485,0.705193,0.00032,1.08,"n",60,NA,NA
"410","WR07-27",NA,2007,"Unknown",230,17,620.975,0.705232,0.00015,1.21,"n",60,NA,NA
"411","WR07-27",NA,2007,"Unknown",230,11,656.32,0.705716,0.00014,1.38,"n",60,NA,NA
"412","WR07-27",NA,2007,"Unknown",230,18,667.935,0.707302,0.000178,2.04,"n",60,NA,NA
"413","WR07-27",NA,2007,"Unknown",230,12,719.89,0.708773,9.4e-05,2.49,"n",60,NA,NA
"414","WR07-27",NA,2007,"Unknown",230,13,809.157,0.708798,9.4e-05,2.6,"n",60,NA,NA
"415","WR07-27",NA,2007,"Unknown",230,14,868.669,0.709178,0.000136,2.67322,"n",60,NA,NA
"416","WR07-28",NA,2007,"Unknown",160,1,40.576,0.70723,0.000168,1.47,"n",60,NA,NA
"417","WR07-28",NA,2007,"Unknown",160,2,101.102,0.706286,0.000104,1.67,"n",60,NA,NA
"418","WR07-28",NA,2007,"Unknown",160,3,147.427,0.705816,0.000132,1.58,"n",60,NA,NA
"419","WR07-28",NA,2007,"Unknown",160,15,177.119,0.70516,0.000112,2.04,"n",60,NA,NA
"420","WR07-28",NA,2007,"Unknown",160,4,204.234,0.705083,0.000126,1.87,"n",60,NA,NA
"421","WR07-28",NA,2007,"Unknown",160,5,256.983,0.705123,0.000144,1.68,"n",60,NA,NA
"422","WR07-28",NA,2007,"Unknown",160,6,311.084,0.705034,0.000136,1.46,"n",60,NA,NA
"423","WR07-28",NA,2007,"Unknown",160,7,365.524,0.704881,0.000142,1.57,"n",60,NA,NA
"424","WR07-28",NA,2007,"Unknown",160,16,392.607,0.705161,0.000126,1.61,"n",60,NA,NA
"425","WR07-28",NA,2007,"Unknown",160,8,423.007,0.7054,1e-04,1.78,"n",60,NA,NA
"426","WR07-28",NA,2007,"Unknown",160,9,503.821,0.705619,0.000116,2.14,"n",60,NA,NA
"427","WR07-28",NA,2007,"Unknown",160,10,566.715,0.705885,0.000174,2.5,"n",60,NA,NA
"428","WR07-28",NA,2007,"Unknown",160,17,599.835,0.707971,0.00013,3.73,"n",60,NA,NA
"429","WR07-28",NA,2007,"Unknown",160,11,617.773,0.708632,0.000102,3.62,"n",60,NA,NA
"430","WR07-28",NA,2007,"Unknown",160,12,692.501,0.708884,8.2e-05,3.5,"n",60,NA,NA
"431","WR07-28",NA,2007,"Unknown",160,13,745.25,0.709124,1e-04,3.75,"n",60,NA,NA
"432","WR07-28",NA,2007,"Unknown",160,14,803.071,0.709153,7.6e-05,3.68611,"n",60,NA,NA
"433","WR07-29",NA,2007,"Unknown",260,1,21.641,0.707404,0.000176,1.78,"n",60,NA,NA
"434","WR07-29",NA,2007,"Unknown",260,2,84.534,0.706985,0.000174,1.55,"n",60,NA,NA
"435","WR07-29",NA,2007,"Unknown",260,3,144.384,0.706452,0.000174,1.89,"n",60,NA,NA
"436","WR07-29",NA,2007,"Unknown",260,4,201.529,0.705754,0.000144,1.67,"n",60,NA,NA
"437","WR07-29",NA,2007,"Unknown",260,19,230.824,0.705422,0.000158,1.63,"n",60,NA,NA
"438","WR07-29",NA,2007,"Unknown",260,5,260.364,0.7048,0.000138,1.93,"n",60,NA,NA
"439","WR07-29",NA,2007,"Unknown",260,6,312.437,0.704953,0.000132,1.64,"n",60,NA,NA
"440","WR07-29",NA,2007,"Unknown",260,7,371.611,0.705128,0.000164,1.77,"n",60,NA,NA
"441","WR07-29",NA,2007,"Unknown",260,8,429.432,0.704879,0.000126,1.67,"n",60,NA,NA
"442","WR07-29",NA,2007,"Unknown",260,9,491.987,0.705005,0.000158,1.51,"n",60,NA,NA
"443","WR07-29",NA,2007,"Unknown",260,10,545.412,0.704899,0.000104,1.79,"n",60,NA,NA
"444","WR07-29",NA,2007,"Unknown",260,20,586.996,0.705332,0.000154,1.9,"n",60,NA,NA
"445","WR07-29",NA,2007,"Unknown",260,11,606.276,0.705415,9.4e-05,1.97,"n",60,NA,NA
"446","WR07-29",NA,2007,"Unknown",260,21,640.146,0.706092,0.00019,2.48,"n",60,NA,NA
"447","WR07-29",NA,2007,"Unknown",260,12,666.126,0.707411,0.000102,2.82,"n",60,NA,NA
"448","WR07-29",NA,2007,"Unknown",260,22,697.436,0.70873,0.00013,4.57,"n",60,NA,NA
"449","WR07-29",NA,2007,"Unknown",260,13,723.947,0.708803,7.6e-05,3.64,"n",60,NA,NA
"450","WR07-29",NA,2007,"Unknown",260,14,786.502,0.708938,9.8e-05,3.66,"n",60,NA,NA
"451","WR07-29",NA,2007,"Unknown",260,15,849.395,0.709029,8.4e-05,3.68,"n",60,NA,NA
"452","WR07-29",NA,2007,"Unknown",260,16,902.483,0.709073,7.4e-05,4.01,"n",60,NA,NA
"453","WR07-29",NA,2007,"Unknown",260,17,960.304,0.709118,1e-04,4.229975,"n",60,NA,NA
"454","WR07-29",NA,2007,"Unknown",260,18,1018.463,0.709195,0.000114,4.44995,"n",60,NA,NA
"455","WR07-30",NA,2007,"Unknown",170,2,60,0.706359,0.000178,1.19,"n",60,NA,NA
"456","WR07-30",NA,2007,"Unknown",170,3,120,0.706063,0.000164,1.29,"n",60,NA,NA
"457","WR07-30",NA,2007,"Unknown",170,16,150,0.705831,0.000178,1.71,"n",60,NA,NA
"458","WR07-30",NA,2007,"Unknown",170,4,180,0.70531,0.000144,1.41,"n",60,NA,NA
"459","WR07-30",NA,2007,"Unknown",170,5,240,0.705107,0.00017,1.28,"n",60,NA,NA
"460","WR07-30",NA,2007,"Unknown",170,6,300,0.704926,0.000192,1.16,"n",60,NA,NA
"461","WR07-30",NA,2007,"Unknown",170,7,360,0.705033,0.000154,1.25,"n",60,NA,NA
"462","WR07-30",NA,2007,"Unknown",170,17,390,0.70538,0.000164,1.89,"n",60,NA,NA
"463","WR07-30",NA,2007,"Unknown",170,8,420,0.705659,9.2e-05,1.54,"n",60,NA,NA
"464","WR07-30",NA,2007,"Unknown",170,9,480,0.705502,0.000132,1.41,"n",60,NA,NA
"465","WR07-30",NA,2007,"Unknown",170,18,480,0.705502,6.6e-05,1.62,"n",60,NA,NA
"466","WR07-30",NA,2007,"Unknown",170,10,540,0.705615,0.000174,1.83,"n",60,NA,NA
"467","WR07-30",NA,2007,"Unknown",170,19,570,0.707608,0.000142,3.02,"n",60,NA,NA
"468","WR07-30",NA,2007,"Unknown",170,11,600,0.708063,0.000186,3.05,"n",60,NA,NA
"469","WR07-30",NA,2007,"Unknown",170,20,630,0.708771,0.000132,3.77,"n",60,NA,NA
"470","WR07-30",NA,2007,"Unknown",170,12,660,0.708903,0.000126,2.96,"n",60,NA,NA
"471","WR07-30",NA,2007,"Unknown",170,13,720,0.708967,9.2e-05,3.5,"n",60,NA,NA
"472","WR07-30",NA,2007,"Unknown",170,14,780,0.709137,1e-04,3.64,"n",60,NA,NA
"473","WR07-30",NA,2007,"Unknown",170,15,840,0.709111,8.8e-05,3.5352,"n",60,NA,NA
"474","WR08-01","2008-05-18",2008,"Unknown",200,2,55,0.707247987,0.000690492,0.74,"n",55,NA,NA
"475","WR08-01","2008-05-18",2008,"Unknown",200,3,110,0.707149169,0.000547212,1.01,"n",55,NA,NA
"476","WR08-01","2008-05-18",2008,"Unknown",200,4,163,0.706037045,0.000589378,1.13,"n",55,NA,NA
"477","WR08-01","2008-05-18",2008,"Unknown",200,5,215,0.7050153,0.00054941,1.02,"n",55,NA,NA
"478","WR08-01","2008-05-18",2008,"Unknown",200,6,268,0.704739998,0.000514526,1.09,"n",55,NA,NA
"479","WR08-01","2008-05-18",2008,"Unknown",200,16,319,0.704917902,0.000531726,1.10069873,"n",55,NA,NA
"480","WR08-01","2008-05-18",2008,"Unknown",200,7,330,0.704204312,0.000551508,1.05,"n",55,NA,NA
"481","WR08-01","2008-05-18",2008,"Unknown",200,17,370,0.708507649,0.000469974,1.393562814,"n",55,NA,NA
"482","WR08-01","2008-05-18",2008,"Unknown",200,8,388,0.708599078,0.000454206,1.33,"n",55,NA,NA
"483","WR08-01","2008-05-18",2008,"Unknown",200,9,445,0.708892478,0.000375834,1.37,"n",55,NA,NA
"484","WR08-01","2008-05-18",2008,"Unknown",200,10,506,0.709122136,0.000390382,1.38,"n",55,NA,NA
"485","WR08-01","2008-05-18",2008,"Unknown",200,11,558,0.709863087,0.000355408,1.33,"n",55,NA,NA
"486","WR08-01","2008-05-18",2008,"Unknown",200,12,605,0.709062377,0.000272786,2.26,"n",55,NA,NA
"487","WR08-01","2008-05-18",2008,"Unknown",200,13,651,0.709322805,0.000299076,3.1,"n",55,NA,NA
"488","WR08-01","2008-05-18",2008,"Unknown",200,14,716,0.709237613,0.000248098,3.17,"n",55,NA,NA
"489","WR08-01","2008-05-18",2008,"Unknown",200,15,761,0.709186251,0.000271554,3.43,"n",55,NA,NA
"490","WR08-03","2008-05-22",2008,"Unknown",230,2,55,0.707611575,0.000279076,2.34,"n",55,NA,NA
"491","WR08-03","2008-05-22",2008,"Unknown",230,3,111,0.707308146,0.000268666,2.41,"n",55,NA,NA
"492","WR08-03","2008-05-22",2008,"Unknown",230,4,168,0.706444154,0.00025098,2.35,"n",55,NA,NA
"493","WR08-03","2008-05-22",2008,"Unknown",230,5,227,0.705861571,0.000263598,2.55,"n",55,NA,NA
"494","WR08-03","2008-05-22",2008,"Unknown",230,6,285,0.705102233,0.00026881,2.86,"n",55,NA,NA
"495","WR08-03","2008-05-22",2008,"Unknown",230,7,339,0.705110557,0.000265816,2.48,"n",55,NA,NA
"496","WR08-03","2008-05-22",2008,"Unknown",230,8,400,0.705158793,0.00025065,2.23,"n",55,NA,NA
"497","WR08-03","2008-05-22",2008,"Unknown",230,9,460,0.705411749,0.000245644,2.32,"n",55,NA,NA
"498","WR08-03","2008-05-22",2008,"Unknown",230,16,494,0.705636658,0.000277584,2.504086046,"n",55,NA,NA
"499","WR08-03","2008-05-22",2008,"Unknown",230,10,513,0.705905693,0.00027083,2.32,"n",55,NA,NA
"500","WR08-03","2008-05-22",2008,"Unknown",230,17,528,0.705649926,0.00026608,2.425132149,"n",55,NA,NA
"501","WR08-03","2008-05-22",2008,"Unknown",230,11,561,0.705785946,0.000228472,2.64,"n",55,NA,NA
"502","WR08-03","2008-05-22",2008,"Unknown",230,18,588,0.705825116,0.00035285,2.612550481,"n",55,NA,NA
"503","WR08-03","2008-05-22",2008,"Unknown",230,12,624,0.708027535,0.000324652,3.52,"n",55,NA,NA
"504","WR08-03","2008-05-22",2008,"Unknown",230,13,679,0.70885438,0.000240906,4.27,"n",55,NA,NA
"505","WR08-03","2008-05-22",2008,"Unknown",230,14,740,0.709031504,0.00020383,5.17,"n",55,NA,NA
"506","WR08-03","2008-05-22",2008,"Unknown",230,15,803,0.70920045,0.0001818,5.5,"n",55,NA,NA
"507","WR08-04","2008-05-26",2008,"Unknown",230,1,20,0.7079163,0.000348426,2.55,"n",55,NA,NA
"508","WR08-04","2008-05-26",2008,"Unknown",230,2,70,0.707624809,0.000265472,2.53,"n",55,NA,NA
"509","WR08-04","2008-05-26",2008,"Unknown",230,3,132,0.706918386,0.00022481,2.77,"n",55,NA,NA
