"","X","Sample_ID","collect_date","Escap_yr","sex","Exog_dist","Spot_no","Distance_um","Sr8786_norm","SE2","SrV","respot","Spot_size_um","Readage","fork_length","SrV2","SrVpercent","FWExit_dist","Habitat"
"11028",11028,"WR16.5117","2016-08-02",2016,"Female",200,12,429.539,0.704986439,0.00013389,3.295657065,"n",40,3,701,3.295657065,0.329484379955623,506.5772,"SAC"
"11029",11029,"WR16.5117","2016-08-02",2016,"Female",200,21,444.669,0.705599551,0.000131748,2.820949963,"y",40,3,701,NA,NA,506.5772,"SAC"
"11030",11030,"WR16.5117","2016-08-02",2016,"Female",200,13,461.256,0.70575418,0.000128767,3.853307561,"n",40,3,701,3.853307561,0.550594696334709,506.5772,"SAC"
"11031",11031,"WR16.5117","2016-08-02",2016,"Female",200,22,482.017,0.707254505,0.000212645,3.947798378,"y",40,3,701,NA,NA,506.5772,"DEL"
"11032",11032,"WR16.5117","2016-08-02",2016,"Female",200,14,512.909,0.708003524,0.000131652,4.986728627,"n",40,3,701,4.986728627,1,506.5772,NA
"11033",11033,"WR16.5117","2016-08-02",2016,"Female",200,23,525.083,0.708448274,0.000105485,4.376030413,"y",40,3,701,NA,NA,506.5772,NA
"11034",11034,"WR16.5117","2016-08-02",2016,"Female",200,15,561.391,0.708647387,5.81e-05,4.770570049,"n",40,3,701,4.770570049,0.914292389386428,506.5772,NA
"11035",11035,"WR16.5117","2016-08-02",2016,"Female",200,16,585.859,0.708849901,6.75e-05,4.797747429,"n",40,3,701,4.797747429,0.92506831289633,506.5772,NA
"11036",11036,"WR16.5117","2016-08-02",2016,"Female",200,17,638.871,0.708944413,9.01e-05,4.86002774,"n",40,3,701,4.86002774,0.949762667816078,506.5772,NA
"11037",11037,"WR16.5117","2016-08-02",2016,"Female",200,18,681.01,0.709052853,0.000107635,4.631041468,"n",40,3,701,4.631041468,0.858968832947173,506.5772,NA
"11038",11038,"WR16.5117","2016-08-02",2016,"Female",200,19,720.883,0.709030199,9.42e-05,4.646929245,"n",40,3,701,4.646929245,0.865268390509174,506.5772,NA
"11039",11039,"WR16.5117","2016-08-02",2016,"Female",200,20,763.021,0.709009434,9.95e-05,4.669688983,"n",40,3,701,4.669688983,0.874292703956364,506.5772,NA
"11040",11040,"WR16.5120","2016-08-02",2016,"Female",220,1,4.531,0.7080651,0.00020166,2.905285345,"n",40,3,720,NA,NA,560.5887,NA
"11041",11041,"WR16.5120","2016-08-02",2016,"Female",220,2,24.921,0.708055388,0.000213812,2.737604019,"n",40,3,720,NA,NA,560.5887,NA
"11042",11042,"WR16.5120","2016-08-02",2016,"Female",220,3,65.7,0.707489107,0.000147936,2.42612945,"n",40,3,720,NA,NA,560.5887,NA
"11043",11043,"WR16.5120","2016-08-02",2016,"Female",220,4,108.291,0.707238771,0.000118918,2.602710293,"n",40,3,720,NA,NA,560.5887,NA
"11044",11044,"WR16.5120","2016-08-02",2016,"Female",220,5,147.711,0.706241123,0.000148965,2.635824928,"n",40,3,720,NA,NA,560.5887,NA
"11045",11045,"WR16.5120","2016-08-02",2016,"Female",220,6,187.13,0.70562818,0.000131439,2.491256094,"n",40,3,720,NA,NA,560.5887,NA
"11046",11046,"WR16.5120","2016-08-02",2016,"Female",220,7,229.269,0.704735922,0.000127124,2.482608157,"n",40,3,720,2.482608157,0.204110735226789,560.5887,"SAC"
"11047",11047,"WR16.5120","2016-08-02",2016,"Female",220,8,267.329,0.70468137,0.00013557,2.008577481,"n",40,3,720,2.008577481,0.0472894290372654,560.5887,"SAC"
"11048",11048,"WR16.5120","2016-08-02",2016,"Female",220,9,307.202,0.704708347,0.000164144,1.865633639,"n",40,3,720,1.865633639,0,560.5887,"SAC"
"11049",11049,"WR16.5120","2016-08-02",2016,"Female",220,10,344.356,0.704809525,0.000126941,1.976320395,"n",40,3,720,1.976320395,0.0366179712255608,560.5887,"SAC"
"11050",11050,"WR16.5120","2016-08-02",2016,"Female",220,11,384.682,0.70471236,0.000202802,2.091942662,"n",40,3,720,2.091942662,0.0748687340001073,560.5887,"SAC"
"11051",11051,"WR16.5120","2016-08-02",2016,"Female",220,12,423.649,0.704742796,0.000164244,2.186961099,"n",40,3,720,2.186961099,0.106303230029278,560.5887,"SAC"
"11052",11052,"WR16.5120","2016-08-02",2016,"Female",220,13,464.428,0.704984633,0.000156054,2.552858018,"n",40,3,720,2.552858018,0.227351161468007,560.5887,"SAC"
"11053",11053,"WR16.5120","2016-08-02",2016,"Female",220,14,505.207,0.705020687,0.000162412,2.550729703,"n",40,3,720,2.550729703,0.226647061174121,560.5887,"SAC"
"11054",11054,"WR16.5120","2016-08-02",2016,"Female",220,21,531.082,0.705692674,0.000168981,2.966294963,"y",40,3,720,NA,NA,560.5887,"SAC"
"11055",11055,"WR16.5120","2016-08-02",2016,"Female",220,15,545.986,0.706515039,0.000149594,3.452948907,"n",40,3,720,3.452948907,0.525123934515863,560.5887,"DEL"
"11056",11056,"WR16.5120","2016-08-02",2016,"Female",220,22,567.746,0.708504313,7.76e-05,4.425330111,"y",40,3,720,NA,NA,560.5887,NA
"11057",11057,"WR16.5120","2016-08-02",2016,"Female",220,16,583.14,0.708651817,0.000134453,4.666409915,"n",40,3,720,4.666409915,0.926567448447051,560.5887,NA
"11058",11058,"WR16.5120","2016-08-02",2016,"Female",220,17,622.107,0.708825481,0.000140181,4.760215319,"n",40,3,720,4.760215319,0.957600642558134,560.5887,NA
"11059",11059,"WR16.5120","2016-08-02",2016,"Female",220,18,661.073,0.708969873,0.000114984,4.882716686,"n",40,3,720,4.882716686,0.998127185154593,560.5887,NA
"11060",11060,"WR16.5120","2016-08-02",2016,"Female",220,19,699.587,0.709122625,0.000125933,4.888377726,"n",40,3,720,4.888377726,1,560.5887,NA
"11061",11061,"WR16.5120","2016-08-02",2016,"Female",220,20,739.913,0.709043146,6.23e-05,4.791940952,"n",40,3,720,4.791940952,0.968096282310253,560.5887,NA
"11062",11062,"WR16.5122","2016-08-04",2016,"Female",200,1,36.701,0.707837071,0.000149108,2.353336579,"n",40,3,640,NA,NA,584.2804,NA
"11063",11063,"WR16.5122","2016-08-04",2016,"Female",200,2,71.137,0.707867201,0.000139628,2.58449621,"n",40,3,640,NA,NA,584.2804,NA
"11064",11064,"WR16.5122","2016-08-04",2016,"Female",200,3,105.572,0.706785368,0.000119496,2.404742749,"n",40,3,640,NA,NA,584.2804,NA
"11065",11065,"WR16.5122","2016-08-04",2016,"Female",200,4,138.196,0.706354016,0.000168562,2.140765222,"n",40,3,640,NA,NA,584.2804,NA
"11066",11066,"WR16.5122","2016-08-04",2016,"Female",200,5,178.068,0.7056469,0.000208513,2.083333497,"n",40,3,640,NA,NA,584.2804,NA
"11067",11067,"WR16.5122","2016-08-04",2016,"Female",200,6,222.472,0.704950387,0.000175953,2.02196964,"n",40,3,640,2.02196964,0.138533392174087,584.2804,"SAC"
"11068",11068,"WR16.5122","2016-08-04",2016,"Female",200,7,266.876,0.704692755,0.000147352,1.925377712,"n",40,3,640,1.925377712,0.102507067506583,584.2804,"SAC"
"11069",11069,"WR16.5122","2016-08-04",2016,"Female",200,8,308.561,0.704751614,0.0002099,1.798898206,"n",40,3,640,1.798898206,0.0553334388060422,584.2804,"SAC"
"11070",11070,"WR16.5122","2016-08-04",2016,"Female",200,9,337.56,0.704721025,0.000203,1.650541037,"n",40,3,640,1.650541037,0,584.2804,"SAC"
"11071",11071,"WR16.5122","2016-08-04",2016,"Female",200,10,362.48,0.704663663,0.000184629,1.674325058,"n",40,3,640,1.674325058,0.00887083300008995,584.2804,"SAC"
"11072",11072,"WR16.5122","2016-08-04",2016,"Female",200,11,386.495,0.704729288,0.00013922,1.675437121,"n",40,3,640,1.675437121,0.00928560412556869,584.2804,"SAC"
"11073",11073,"WR16.5122","2016-08-04",2016,"Female",200,12,404.619,0.704643395,0.000190581,1.771965578,"n",40,3,640,1.771965578,0.0452882557294907,584.2804,"SAC"
"11074",11074,"WR16.5122","2016-08-04",2016,"Female",200,21,443.928,0.70487666,0.000215621,1.794375094,"y",40,3,640,NA,NA,584.2804,"SAC"
"11075",11075,"WR16.5122","2016-08-04",2016,"Female",200,13,471.224,0.704828703,0.000137786,1.906743309,"n",40,3,640,1.906743309,0.095556910631538,584.2804,"SAC"
"11076",11076,"WR16.5122","2016-08-04",2016,"Female",200,22,512.689,0.70639934,7.34e-05,3.224204451,"y",40,3,640,NA,NA,584.2804,"DEL"
"11077",11077,"WR16.5122","2016-08-04",2016,"Female",200,14,545.533,0.706264278,0.000269794,2.755488596,"n",40,3,640,2.755488596,0.412117247531275,584.2804,"DEL"
"11078",11078,"WR16.5122","2016-08-04",2016,"Female",200,15,599.452,0.708470891,0.000181963,4.331689583,"n",40,3,640,4.331689583,1,584.2804,NA
"11079",11079,"WR16.5122","2016-08-04",2016,"Female",200,16,661.526,0.708875178,8.3e-05,4.14492499,"n",40,3,640,4.14492499,0.930341571980921,584.2804,NA
"11080",11080,"WR16.5122","2016-08-04",2016,"Female",200,17,690.525,0.708973611,0.000112282,4.112404154,"n",40,3,640,4.112404154,0.918212129899646,584.2804,NA
"11081",11081,"WR16.5122","2016-08-04",2016,"Female",200,18,715.445,0.709009267,0.000142623,4.137752627,"n",40,3,640,4.137752627,0.927666463579821,584.2804,NA
"11082",11082,"WR16.5122","2016-08-04",2016,"Female",200,19,767.099,0.709148353,0.000101643,4.253829157,"n",40,3,640,4.253829157,0.970960047657128,584.2804,NA
"11083",11083,"WR16.5122","2016-08-04",2016,"Female",200,20,817.846,0.709105504,0.000142018,4.247063105,"n",40,3,640,4.247063105,0.968436482892283,584.2804,NA
"11084",11084,"WR16.5124","2016-08-05",2016,"Female",230,1,12.687,0.708045139,0.000124883,3.157590283,"n",40,2,615,NA,NA,577.0022,NA
"11085",11085,"WR16.5124","2016-08-05",2016,"Female",230,2,50.294,0.707924949,0.000172083,2.42073244,"n",40,2,615,NA,NA,577.0022,NA
"11086",11086,"WR16.5124","2016-08-05",2016,"Female",230,3,90.167,0.707691331,0.000185926,2.416159603,"n",40,2,615,NA,NA,577.0022,NA
"11087",11087,"WR16.5124","2016-08-05",2016,"Female",230,4,135.93,0.706535354,0.000179925,2.338869148,"n",40,2,615,NA,NA,577.0022,NA
"11088",11088,"WR16.5124","2016-08-05",2016,"Female",230,5,175.803,0.706074868,0.000162411,2.193157721,"n",40,2,615,NA,NA,577.0022,NA
"11089",11089,"WR16.5124","2016-08-05",2016,"Female",230,6,212.051,0.705579276,0.000209298,2.211969528,"n",40,2,615,NA,NA,577.0022,NA
"11090",11090,"WR16.5124","2016-08-05",2016,"Female",230,7,252.377,0.705020828,0.000123724,2.234355236,"n",40,2,615,2.234355236,0.206384210981163,577.0022,"SAC"
"11091",11091,"WR16.5124","2016-08-05",2016,"Female",230,8,290.89,0.704630542,0.000188369,1.871811489,"n",40,2,615,1.871811489,0.0880910809550849,577.0022,"SAC"
"11092",11092,"WR16.5124","2016-08-05",2016,"Female",230,9,331.216,0.704751916,0.000135166,1.686232491,"n",40,2,615,1.686232491,0.0275391593671967,577.0022,"SAC"
"11093",11093,"WR16.5124","2016-08-05",2016,"Female",230,10,370.636,0.704840528,0.000218532,1.601830717,"n",40,2,615,1.601830717,0,577.0022,"SAC"
"11094",11094,"WR16.5124","2016-08-05",2016,"Female",230,11,414.134,0.704757736,0.000215715,1.98360554,"n",40,2,615,1.98360554,0.124567970490529,577.0022,"SAC"
"11095",11095,"WR16.5124","2016-08-05",2016,"Female",230,12,452.647,0.705024837,0.000154836,2.015992943,"n",40,2,615,2.015992943,0.135135542834525,577.0022,"SAC"
"11096",11096,"WR16.5124","2016-08-05",2016,"Female",230,21,473.969,0.705179044,0.000146471,2.029917804,"y",40,2,615,NA,NA,577.0022,"SAC"
"11097",11097,"WR16.5124","2016-08-05",2016,"Female",230,13,492.973,0.705069177,0.000134873,2.128879388,"n",40,2,615,2.128879388,0.171968865784008,577.0022,"SAC"
"11098",11098,"WR16.5124","2016-08-05",2016,"Female",230,22,511.788,0.705124311,0.000157407,2.290339066,"y",40,2,615,NA,NA,577.0022,"SAC"
"11099",11099,"WR16.5124","2016-08-05",2016,"Female",230,14,554.595,0.706032238,0.000148153,3.093601184,"n",40,2,615,3.093601184,0.486744563330984,577.0022,"SAC"
"11100",11100,"WR16.5124","2016-08-05",2016,"Female",230,15,584.046,0.708421418,0.000191566,3.718032779,"n",40,2,615,3.718032779,0.690488162471658,577.0022,NA
"11101",11101,"WR16.5124","2016-08-05",2016,"Female",230,16,617.718,0.708854888,0.000115837,3.679557294,"n",40,2,615,3.679557294,0.677934131164861,577.0022,NA
"11102",11102,"WR16.5124","2016-08-05",2016,"Female",230,17,756.956,0.70901832,0.000111003,4.666621943,"n",40,2,615,4.666621943,1,577.0022,NA
"11103",11103,"WR16.5124","2016-08-05",2016,"Female",230,18,819.011,0.709038752,0.000104758,4.113449709,"n",40,2,615,4.113449709,0.819507368297328,577.0022,NA
"11104",11104,"WR16.5124","2016-08-05",2016,"Female",230,19,913.907,0.709173301,0.000112783,4.649603673,"n",40,2,615,4.649603673,0.994447168258762,577.0022,NA
"11105",11105,"WR16.5124","2016-08-05",2016,"Female",230,20,956.24,0.709038657,0.000121718,4.464677855,"n",40,2,615,4.464677855,0.93410837048644,577.0022,NA
"11106",11106,"WR16.5125","2016-08-05",2016,"Female",190,1,2.719,0.707989193,0.000120896,3.375201897,"n",40,3,690,NA,NA,598.9859,NA
"11107",11107,"WR16.5125","2016-08-05",2016,"Female",190,2,45.31,0.708248262,0.000130884,3.304033238,"n",40,3,690,NA,NA,598.9859,NA
"11108",11108,"WR16.5125","2016-08-05",2016,"Female",190,3,100.588,0.70766123,0.000133696,2.644373305,"n",40,3,690,NA,NA,598.9859,NA
"11109",11109,"WR16.5125","2016-08-05",2016,"Female",190,4,130.946,0.707194696,0.000167657,2.969441354,"n",40,3,690,NA,NA,598.9859,NA
"11110",11110,"WR16.5125","2016-08-05",2016,"Female",190,5,173.99,0.70631389,0.000160734,2.297443335,"n",40,3,690,NA,NA,598.9859,NA
"11111",11111,"WR16.5125","2016-08-05",2016,"Female",190,6,210.692,0.705191495,0.000142563,2.235121386,"n",40,3,690,2.235121386,0.162291203536345,598.9859,"SAC"
"11112",11112,"WR16.5125","2016-08-05",2016,"Female",190,7,236.518,0.70490912,0.000157257,2.0939813,"n",40,3,690,2.0939813,0.119580654186089,598.9859,"SAC"
"11113",11113,"WR16.5125","2016-08-05",2016,"Female",190,8,263.704,0.704744516,0.000173264,1.944497087,"n",40,3,690,1.944497087,0.0743450798190686,598.9859,"SAC"
"11114",11114,"WR16.5125","2016-08-05",2016,"Female",190,9,292.703,0.704841278,0.000178028,1.698818417,"n",40,3,690,1.698818417,0,598.9859,"SAC"
"11115",11115,"WR16.5125","2016-08-05",2016,"Female",190,10,324.42,0.704892387,0.000189634,1.729193929,"n",40,3,690,1.729193929,0.00919196552222085,598.9859,"SAC"
"11116",11116,"WR16.5125","2016-08-05",2016,"Female",190,11,374.714,0.704824131,0.000185221,1.821528853,"n",40,3,690,1.821528853,0.0371335336480481,598.9859,"SAC"
"11117",11117,"WR16.5125","2016-08-05",2016,"Female",190,12,404.165,0.704588107,0.000230145,1.786406935,"n",40,3,690,1.786406935,0.0265052532315643,598.9859,"SAC"
"11118",11118,"WR16.5125","2016-08-05",2016,"Female",190,13,439.96,0.705043771,0.000217673,2.014636227,"n",40,3,690,2.014636227,0.0955699584857466,598.9859,"SAC"
"11119",11119,"WR16.5125","2016-08-05",2016,"Female",190,14,472.584,0.704976323,0.000132832,2.028779478,"n",40,3,690,2.028779478,0.0998498624940845,598.9859,"SAC"
"11120",11120,"WR16.5125","2016-08-05",2016,"Female",190,21,504.77,0.704874846,0.000166707,2.084243613,"y",40,3,690,NA,NA,598.9859,"SAC"
"11121",11121,"WR16.5125","2016-08-05",2016,"Female",190,15,522.425,0.704696585,0.000134519,2.760367659,"n",40,3,690,2.760367659,0.321236528707851,598.9859,"SAC"
"11122",11122,"WR16.5125","2016-08-05",2016,"Female",190,22,534.566,0.704749464,0.000134462,2.960359319,"y",40,3,690,NA,NA,598.9859,"SAC"
"11123",11123,"WR16.5125","2016-08-05",2016,"Female",190,16,560.938,0.705070489,0.000190865,3.857886077,"n",40,3,690,3.857886077,0.653357727463559,598.9859,"SAC"
"11124",11124,"WR16.5125","2016-08-05",2016,"Female",190,23,577.741,0.707333654,0.000302459,4.639332706,"y",40,3,690,NA,NA,598.9859,"DEL"
"11125",11125,"WR16.5125","2016-08-05",2016,"Female",190,17,600.358,0.707883349,0.000173711,4.62238411,"n",40,3,690,4.62238411,0.884703278483132,598.9859,NA
"11126",11126,"WR16.5125","2016-08-05",2016,"Female",190,18,651.558,0.708634479,0.000145777,4.747390494,"n",40,3,690,4.747390494,0.922531591361792,598.9859,NA
"11127",11127,"WR16.5125","2016-08-05",2016,"Female",190,19,698.681,0.708833427,0.000119561,5.003390429,"n",40,3,690,5.003390429,1,598.9859,NA
"11128",11128,"WR16.5125","2016-08-05",2016,"Female",190,20,732.21,0.708953429,0.000126051,4.484798512,"n",40,3,690,4.484798512,0.843068356471936,598.9859,NA
"11129",11129,"WR16.5129","2016-08-11",2016,"Female",230,1,15.859,0.708078109,0.000136747,5.238387606,"n",40,3,717,NA,NA,582.7969,NA
"11130",11130,"WR16.5129","2016-08-11",2016,"Female",230,2,54.825,0.708297658,0.000139905,3.337908628,"n",40,3,717,NA,NA,582.7969,NA
"11131",11131,"WR16.5129","2016-08-11",2016,"Female",230,3,96.51,0.708046129,0.000110276,3.508771448,"n",40,3,717,NA,NA,582.7969,NA
"11132",11132,"WR16.5129","2016-08-11",2016,"Female",230,4,132.758,0.707364197,0.000133208,3.473809251,"n",40,3,717,NA,NA,582.7969,NA
"11133",11133,"WR16.5129","2016-08-11",2016,"Female",230,5,174.444,0.706158316,0.000137382,3.971105967,"n",40,3,717,NA,NA,582.7969,NA
