"","Sample_ID","Habitat","Escap_yr","Brood_year","fork_length","mass_change_sum","tot_mass_change","prop_fw_growth","prop_sac"
"261","WR09-07","LAS",2009,2006,900,1.50220943873173,18.4188896104584,0.0815580890326181,0.636985552948579
"262","WR09-07","SAC",2009,2006,900,11.7325665832167,18.4188896104584,0.636985552948579,0.636985552948579
"263","WR09-08","DEL",2009,2006,730,1.90394366873647,14.3303291641065,0.132861126002976,0.867138873997024
"264","WR09-08","SAC",2009,2006,730,12.42638549537,14.3303291641065,0.867138873997024,0.867138873997024
"265","WR09-09","SAC",2009,2006,690,18.3090278465524,18.3090278465524,1,1
"266","WR09-10","AME",2009,2006,770,8.82520176777236,10.3189152469822,0.855245106345194,0.144754893654806
"267","WR09-10","SAC",2009,2006,770,1.49371347920987,10.3189152469822,0.144754893654806,0.144754893654806
"268","WR09-11","DEL",2009,2006,820,2.77129183205117,8.72403783189278,0.317661601823878,0.682338398176122
"269","WR09-11","SAC",2009,2006,820,5.95274599984161,8.72403783189278,0.682338398176122,0.682338398176122
"270","WR09-12","LAS",2009,2006,840,4.33937302550297,14.5375554582109,0.298493996323987,0.701506003676013
"271","WR09-12","SAC",2009,2006,840,10.198182432708,14.5375554582109,0.701506003676013,0.701506003676013
"272","WR09-13","DEL",2009,2006,850,4.40687623180066,15.3017753377321,0.28799770840537,0.71200229159463
"273","WR09-13","SAC",2009,2006,850,10.8948991059314,15.3017753377321,0.71200229159463,0.71200229159463
"274","WR09-14","DEL",2009,2006,880,3.80945362123096,10.3257978943596,0.368925836066564,0.631074163933437
"275","WR09-14","SAC",2009,2006,880,6.5163442731286,10.3257978943596,0.631074163933437,0.631074163933437
"276","WR09-15","DEL",2009,2006,830,8.69872946729451,17.7189553280754,0.490927896494639,0.509072103505361
"277","WR09-15","SAC",2009,2006,830,9.02022586078086,17.7189553280754,0.509072103505361,0.509072103505361
"278","WR09-16","DEL",2009,2006,780,10.8582790633688,14.470957126306,0.750349750095667,0.249650249904333
"279","WR09-16","SAC",2009,2006,780,3.61267806293718,14.470957126306,0.249650249904333,0.249650249904333
"280","WR09-17","DEL",2009,2006,800,3.19870759996049,11.9588743112033,0.267475643335751,0.732524356664249
"281","WR09-17","SAC",2009,2006,800,8.76016671124281,11.9588743112033,0.732524356664249,0.732524356664249
"282","WR09-18","DEL",2009,2006,730,6.35184050078751,8.65940902540682,0.733518936702393,0.266481063297607
"283","WR09-18","SAC",2009,2006,730,2.3075685246193,8.65940902540682,0.266481063297607,0.266481063297607
"284","WR09-19","SAC",2009,2006,770,9.2449027495043,9.2449027495043,1,1
"285","WR09-20","DEL",2009,2006,850,9.6385533460456,12.1161213519704,0.795514758068853,0.204485241931147
"286","WR09-20","SAC",2009,2006,850,2.47756800592481,12.1161213519704,0.204485241931147,0.204485241931147
"287","WR09-21","DEL",2009,2006,750,1.03752244903803,11.9934178251578,0.0865076547955896,0.91349234520441
"288","WR09-21","SAC",2009,2006,750,10.9558953761198,11.9934178251578,0.91349234520441,0.91349234520441
"289","WR09-22","AME",2009,2006,780,12.1037166936275,15.0194361180984,0.805870246955713,0.194129753044287
"290","WR09-22","SAC",2009,2006,780,2.91571942447088,15.0194361180984,0.194129753044287,0.194129753044287
"291","WR09-23","DEL",2009,2006,740,2.59238752136331,9.17978571755416,0.282401746742953,0.717598253257047
"292","WR09-23","SAC",2009,2006,740,6.58739819619086,9.17978571755416,0.717598253257047,0.717598253257047
"293","WR09-24","DEL",2009,2006,860,3.5713508850591,12.5562901101459,0.284427235571224,0.715572764428776
"294","WR09-24","SAC",2009,2006,860,8.9849392250868,12.5562901101459,0.715572764428776,0.715572764428776
"295","WR09-27","SAC",2009,2006,810,18.4212332625094,18.4212332625094,1,1
"296","WR09-28","SAC",2009,2006,920,11.3935344600763,11.3935344600763,1,1
"297","WR09-29","SAC",2009,2006,870,12.0444732041419,12.0444732041419,1,1
"298","WR09-30","AME",2009,2006,870,10.0057165101859,13.3110734501006,0.751683667564037,0.248316332435963
"299","WR09-30","SAC",2009,2006,870,3.3053569399147,13.3110734501006,0.248316332435963,0.248316332435963
"300","WR09-31","DEL",2009,2006,800,4.65081136737219,15.1994629041037,0.305985244130996,0.694014755869004
"301","WR09-31","SAC",2009,2006,800,10.5486515367315,15.1994629041037,0.694014755869004,0.694014755869004
"302","WR09-32","DEL",2009,2006,900,4.37539655818339,13.3951949099304,0.32663926039178,0.67336073960822
"303","WR09-32","SAC",2009,2006,900,9.01979835174697,13.3951949099304,0.67336073960822,0.67336073960822
"304","WR09-33","SAC",2009,2006,840,16.436127923188,16.436127923188,1,1
"305","WR09-34","DEL",2009,2006,750,9.30605893728805,11.2822695942079,0.824839263020766,0.175160736979234
"306","WR09-34","SAC",2009,2006,750,1.97621065691986,11.2822695942079,0.175160736979234,0.175160736979234
"307","WR09-35","SAC",2009,2006,900,6.69537647027439,6.69537647027439,1,1
"308","WR09-36","DEL",2009,2006,880,3.20638547661766,9.90332932303479,0.323768439080353,0.676231560919647
"309","WR09-36","SAC",2009,2006,880,6.69694384641712,9.90332932303479,0.676231560919647,0.676231560919647
"310","WR09-37","SAC",2009,2006,710,6.05847898908624,6.05847898908624,1,1
"311","WR09-38","DEL",2009,2006,810,7.59429604039791,19.2964875842902,0.393558465354112,0.606441534645888
"312","WR09-38","SAC",2009,2006,810,11.7021915438922,19.2964875842902,0.606441534645888,0.606441534645888
"313","WR09-39","DEL",2009,2006,800,3.67715007063491,12.4778499505664,0.294694204947383,0.705305795052617
"314","WR09-39","SAC",2009,2006,800,8.80069987993147,12.4778499505664,0.705305795052617,0.705305795052617
"315","WR09-40","DEL",2009,2006,740,3.71186034096998,12.5972166053851,0.294657181601784,0.705342818398216
"316","WR09-40","SAC",2009,2006,740,8.88535626441514,12.5972166053851,0.705342818398216,0.705342818398216
"317","WR09-41","LAS",2009,2006,780,2.05145897369203,11.8501167361777,0.173117195329313,0.826882804670687
"318","WR09-41","SAC",2009,2006,780,9.79865776248563,11.8501167361777,0.826882804670687,0.826882804670687
"319","WR09-42","DEL",2009,2006,850,9.2327573719224,12.3921853056491,0.745046748753309,0.254953251246691
"320","WR09-42","SAC",2009,2006,850,3.15942793372671,12.3921853056491,0.254953251246691,0.254953251246691
"321","WR09-43","DEL",2009,2006,740,10.7817283858818,13.6188419666546,0.791677325596449,0.153803564748008
"322","WR09-43","LAS",2009,2006,740,0.742487138561555,13.6188419666546,0.0545191096555432,0.153803564748008
"323","WR09-43","SAC",2009,2006,740,2.09462644221125,13.6188419666546,0.153803564748008,0.153803564748008
"324","WR09-44","DEL",2009,2006,710,4.36564414637425,14.0361993022665,0.311027511961112,0.688972488038888
"325","WR09-44","SAC",2009,2006,710,9.67055515589226,14.0361993022665,0.688972488038888,0.688972488038888
"326","WR09-45","AME",2009,2006,830,9.89279742097659,11.3761674366661,0.869607227218849,0.130392772781151
"327","WR09-45","SAC",2009,2006,830,1.48337001568954,11.3761674366661,0.130392772781151,0.130392772781151
"328","WR09-46","DEL",2009,2006,770,3.02014821197852,11.1331544078575,0.271275157186985,0.728724842813015
"329","WR09-46","SAC",2009,2006,770,8.11300619587901,11.1331544078575,0.728724842813015,0.728724842813015
"330","WR09-47","DEL",2009,2006,750,0.856153762296811,7.25154084160913,0.118065081752588,0.881934918247412
"331","WR09-47","SAC",2009,2006,750,6.39538707931232,7.25154084160913,0.881934918247412,0.881934918247412
"332","WR09-48","DEL",2009,2006,780,1.51340062556767,9.41075724116047,0.160816030717317,0.839183969282683
"333","WR09-48","SAC",2009,2006,780,7.8973566155928,9.41075724116047,0.839183969282683,0.839183969282683
"334","WR09-49","SAC",2009,2006,760,12.1976668866397,12.1976668866397,1,1
"335","WR09-50","AME",2009,2006,760,10.5466521237148,14.3751959998029,0.733670144313819,0.266329855686181
"336","WR09-50","SAC",2009,2006,760,3.82854387608807,14.3751959998029,0.266329855686181,0.266329855686181
"337","WR09-51","DEL",2009,2006,930,7.57646333683489,12.8300693102609,0.590523960051842,0.409476039948158
"338","WR09-51","SAC",2009,2006,930,5.25360597342603,12.8300693102609,0.409476039948158,0.409476039948158
"339","WR09-52","SAC",2009,2006,790,8.97971749754292,8.97971749754292,1,1
"340","WR09-54","AME",2009,2006,770,10.8087753018433,18.091434005769,0.597452656234801,0.13652026795196
"341","WR09-54","DEL",2009,2006,770,4.81281128582294,18.091434005769,0.26602707581324,0.13652026795196
"342","WR09-54","SAC",2009,2006,770,2.46984741810278,18.091434005769,0.13652026795196,0.13652026795196
"343","WR09-55","DEL",2009,2006,730,6.74943373024074,12.3674950932368,0.545739754037313,0.332622979497706
"344","WR09-55","SAC",2009,2006,730,4.11371306683569,12.3674950932368,0.332622979497706,0.332622979497706
"345","WR09-55","Unassigned",2009,2006,730,1.5043482961604,12.3674950932368,0.121637266464981,0.332622979497706
"346","WR09-56","AME",2009,2006,800,12.2965075502245,13.4929266566627,0.911329903668643,0.0886700963313565
"347","WR09-56","SAC",2009,2006,800,1.19641910643821,13.4929266566627,0.0886700963313565,0.0886700963313565
"348","WR09-57","SAC",2009,2006,880,11.1000431636649,11.1000431636649,1,1
"349","WR09-58","DEL",2009,2006,770,6.49622730663394,11.7661858979744,0.552109864909777,0.447890135090223
"350","WR09-58","SAC",2009,2006,770,5.26995859134041,11.7661858979744,0.447890135090223,0.447890135090223
"351","WR09-59","DEL",2009,2006,850,4.32132895531174,14.6815062359499,0.294338256978723,0.305142584395356
"352","WR09-59","LAS",2009,2006,850,5.88022452498386,14.6815062359499,0.400519158625921,0.305142584395356
"353","WR09-59","SAC",2009,2006,850,4.47995275565428,14.6815062359499,0.305142584395356,0.305142584395356
"354","WR09-60","DEL",2009,2006,760,5.78004465992216,9.39842623171828,0.615001332926929,0.384998667073071
"355","WR09-60","SAC",2009,2006,760,3.61838157179612,9.39842623171828,0.384998667073071,0.384998667073071
"356","WR09-63","AME",2009,2006,820,14.3027781656837,16.3335135548635,0.875670633733607,0.124329366266393
"357","WR09-63","SAC",2009,2006,820,2.03073538917972,16.3335135548635,0.124329366266393,0.124329366266393
"358","WR09-64","AME",2009,2006,890,9.62470554338264,14.9229332180554,0.644960705964804,0.16635711052069
"359","WR09-64","DEL",2009,2006,890,2.81569162402385,14.9229332180554,0.188682183514506,0.16635711052069
"360","WR09-64","SAC",2009,2006,890,2.48253605064893,14.9229332180554,0.16635711052069,0.16635711052069
"361","WR09-65","SAC",2009,2006,780,13.4761753378792,13.4761753378792,1,1
"362","WR09-66","DEL",2009,2006,910,12.2546542723905,15.0825258780251,0.812506762560595,0.187493237439405
"363","WR09-66","SAC",2009,2006,910,2.82787160563452,15.0825258780251,0.187493237439405,0.187493237439405
"364","WR09-67","AME",2009,2006,760,2.79022117518229,12.4150615220077,0.22474485287376,0.314909112104835
"365","WR09-67","DEL",2009,2006,760,4.13565586239924,12.4150615220077,0.333116018399759,0.314909112104835
"366","WR09-67","LAS",2009,2006,760,1.57956848380379,12.4150615220077,0.127230016621646,0.314909112104835
"367","WR09-67","SAC",2009,2006,760,3.90961600062234,12.4150615220077,0.314909112104835,0.314909112104835
"368","WR09-68","AME",2009,2006,750,12.0191909441819,15.5622419823161,0.772330295200376,0.227669704799624
"369","WR09-68","SAC",2009,2006,750,3.54305103813421,15.5622419823161,0.227669704799624,0.227669704799624
"370","WR09-69","DEL",2009,2006,860,6.44406882900319,13.4916447255247,0.477634043891752,0.476928062105219
"371","WR09-69","LAS",2009,2006,860,0.61303192296492,13.4916447255247,0.0454378940030292,0.476928062105219
"372","WR09-69","SAC",2009,2006,860,6.43454397355661,13.4916447255247,0.476928062105219,0.476928062105219
"373","WR09-70","AME",2009,2006,810,6.08992709503882,11.5986720182576,0.525053823873335,0.474946176126665
"374","WR09-70","SAC",2009,2006,810,5.50874492321881,11.5986720182576,0.474946176126665,0.474946176126665
"375","WR09-71","DEL",2009,2006,800,5.17058140767713,19.8032413572015,0.261097732154682,0.738902267845318
"376","WR09-71","SAC",2009,2006,800,14.6326599495244,19.8032413572015,0.738902267845318,0.738902267845318
"377","WR09-72","DEL",2009,2006,840,5.51027291610257,23.2945404383271,0.236547826761862,0.572976614909833
"378","WR09-72","LAS",2009,2006,840,4.43704059599163,23.2945404383271,0.190475558328305,0.572976614909833
"379","WR09-72","SAC",2009,2006,840,13.3472269262329,23.2945404383271,0.572976614909833,0.572976614909833
"380","WR15-5003","DEL",2015,2012,781,18.6192270157133,20.7078591835815,0.899138189546694,0.100861810453306
"381","WR15-5003","SAC",2015,2012,781,2.08863216786816,20.7078591835815,0.100861810453306,0.100861810453306
"382","WR15-5004","DEL",2015,2012,660,9.39208187132733,11.6446896985829,0.806554928850555,0.193445071149445
"383","WR15-5004","SAC",2015,2012,660,2.25260782725559,11.6446896985829,0.193445071149445,0.193445071149445
"384","WR15-5006","DEL",2015,2012,774,6.51439354539348,29.9098950361638,0.217800615398917,0.782199384601083
"385","WR15-5006","SAC",2015,2012,774,23.3955014907703,29.9098950361638,0.782199384601083,0.782199384601083
"386","WR15-5007","DEL",2015,2012,918,4.4034009992038,15.0573559769801,0.292441847422336,0.707558152577664
"387","WR15-5007","SAC",2015,2012,918,10.6539549777763,15.0573559769801,0.707558152577664,0.707558152577664
"388","WR15-5008","DEL",2015,2012,845,5.41056715236854,12.8485533447512,0.421103217396753,0.578896782603247
"389","WR15-5008","SAC",2015,2012,845,7.43798619238264,12.8485533447512,0.578896782603247,0.578896782603247
"390","WR15-5011","DEL",2015,2012,631,4.28013559034859,14.5475318977137,0.294217302319252,0.705782697680748
"391","WR15-5011","SAC",2015,2012,631,10.2673963073651,14.5475318977137,0.705782697680748,0.705782697680748
"392","WR15-5015","AME",2015,2012,770,15.0273878786262,18.1671598054428,0.827173209216999,0.172826790783001
"393","WR15-5015","SAC",2015,2012,770,3.13977192681661,18.1671598054428,0.172826790783001,0.172826790783001
"394","WR15-5016","DEL",2015,2012,733,11.139083098312,16.4506666736205,0.677120466866794,0.322879533133206
"395","WR15-5016","SAC",2015,2012,733,5.31158357530859,16.4506666736205,0.322879533133206,0.322879533133206
"396","WR15-5019","DEL",2015,2012,810,0.358474616306765,12.6109633849304,0.0284256329484809,0.971574367051519
"397","WR15-5019","SAC",2015,2012,810,12.2524887686237,12.6109633849304,0.971574367051519,0.971574367051519
"398","WR15-5021","AME",2015,2012,900,19.921223482851,28.2559694512289,0.705027074623505,0.294972925376495
"399","WR15-5021","SAC",2015,2012,900,8.33474596837786,28.2559694512289,0.294972925376495,0.294972925376495
"400","WR15-5023","DEL",2015,2012,752,4.34845656834269,14.1233250022221,0.307891843291755,0.692108156708245
"401","WR15-5023","SAC",2015,2012,752,9.77486843387939,14.1233250022221,0.692108156708245,0.692108156708245
"402","WR15-5025","DEL",2015,2012,754,2.4453896454943,10.9493678039363,0.223336149564287,0.776663850435713
"403","WR15-5025","SAC",2015,2012,754,8.50397815844197,10.9493678039363,0.776663850435713,0.776663850435713
"404","WR15-5027","DEL",2015,2012,719,7.26853726187669,24.9749770577803,0.29103279034294,0.70896720965706
"405","WR15-5027","SAC",2015,2012,719,17.7064397959036,24.9749770577803,0.70896720965706,0.70896720965706
"406","WR15-5028","DEL",2015,2012,745,1.67089408331659,14.4072984981537,0.115975530286314,0.884024469713686
"407","WR15-5028","SAC",2015,2012,745,12.7364044148371,14.4072984981537,0.884024469713686,0.884024469713686
"408","WR15-5029","SAC",2015,2012,740,24.4297316945204,24.4297316945204,1,1
"409","WR15-5030","SAC",2015,2012,731,14.0981677471097,14.0981677471097,1,1
"410","WR15-5038","DEL",2015,2012,835,8.46693823084982,21.8817533949158,0.386940574552727,0.613059425447273
"411","WR15-5038","SAC",2015,2012,835,13.414815164066,21.8817533949158,0.613059425447273,0.613059425447273
"412","WR15-5040","DEL",2015,2012,763,12.6440425010396,16.7218172973838,0.756140452689784,0.243859547310216
"413","WR15-5040","SAC",2015,2012,763,4.07777479634415,16.7218172973838,0.243859547310216,0.243859547310216
"414","WR15-5046","DEL",2015,2012,812,2.14564958286436,6.54279760928275,0.327940693109652,0.672059306890348
"415","WR15-5046","SAC",2015,2012,812,4.39714802641839,6.54279760928275,0.672059306890348,0.672059306890348
"416","WR15-5048","AME",2015,2012,698,1.9803339623129,14.3824147828467,0.137691339890626,0.443516878477307
"417","WR15-5048","DEL",2015,2012,698,6.02323711107973,14.3824147828467,0.418791781632067,0.443516878477307
"418","WR15-5048","SAC",2015,2012,698,6.37884370945403,14.3824147828467,0.443516878477307,0.443516878477307
"419","WR15-5054","SAC",2015,2012,901,11.1307785515203,11.1307785515203,1,1
"420","WR15-5060","DEL",2015,2012,755,7.03995534430703,24.8233087073841,0.283602618300955,0.716397381699045
"421","WR15-5060","SAC",2015,2012,755,17.7833533630771,24.8233087073841,0.716397381699045,0.716397381699045
"422","WR15-5064","DEL",2015,2012,730,12.039666013034,14.5587004622708,0.826973948961655,0.173026051038345
"423","WR15-5064","SAC",2015,2012,730,2.51903444923685,14.5587004622708,0.173026051038345,0.173026051038345
"424","WR15-5064B","SAC",2015,2012,NA,8.47109048665244,8.47109048665244,1,1
"425","WR15-5065","DEL",2015,2012,676,3.58085011413102,19.2470216437276,0.186046972898687,0.813953027101313
"426","WR15-5065","SAC",2015,2012,676,15.6661715295965,19.2470216437276,0.813953027101313,0.813953027101313
"427","WR15-5069","DEL",2015,2012,857,3.37348407385622,15.734961502993,0.214394173968239,0.785605826031761
"428","WR15-5069","SAC",2015,2012,857,12.3614774291368,15.734961502993,0.785605826031761,0.785605826031761
"429","WR15-5071","AME",2015,2012,869,9.26643275857066,14.20959692804,0.6521249550918,0.265555303650141
"430","WR15-5071","DEL",2015,2012,869,1.16973034249756,14.20959692804,0.0823197412580591,0.265555303650141
"431","WR15-5071","SAC",2015,2012,869,3.77343382697177,14.20959692804,0.265555303650141,0.265555303650141
"432","WR15-5075","SAC",2015,2012,872,16.4205847265519,16.4205847265519,1,1
"433","WR15-5079","DEL",2015,2012,725,2.87680950494882,18.3342093073544,0.156909384894763,0.843090615105237
"434","WR15-5079","SAC",2015,2012,725,15.4573998024056,18.3342093073544,0.843090615105237,0.843090615105237
"435","WR15-5085","DEL",2015,2012,720,2.60122365048576,8.58599817156569,0.302961123273966,0.594218580121099
"436","WR15-5085","SAC",2015,2012,720,5.10195964243011,8.58599817156569,0.594218580121099,0.594218580121099
"437","WR15-5085","Unassigned",2015,2012,720,0.882814878649813,8.58599817156569,0.102820296604935,0.594218580121099
"438","WR15-5089","DEL",2015,2012,792,7.39863959124752,34.8533564180101,0.212279113165249,0.787720886834751
"439","WR15-5089","SAC",2015,2012,792,27.4547168267626,34.8533564180101,0.787720886834751,0.787720886834751
"440","WR15-5098","DEL",2015,2012,700,2.60099583202215,18.1760684698274,0.143100023876993,0.856899976123007
"441","WR15-5098","SAC",2015,2012,700,15.5750726378053,18.1760684698274,0.856899976123007,0.856899976123007
"442","WR15-5105","DEL",2015,2012,697,3.04893879477995,14.8318890789428,0.205566450676105,0.794433549323895
"443","WR15-5105","SAC",2015,2012,697,11.7829502841628,14.8318890789428,0.794433549323895,0.794433549323895
"444","WR15-5108","DEL",2015,2012,761,1.85592702192236,16.3341871438142,0.113622245513773,0.886377754486228
"445","WR15-5108","SAC",2015,2012,761,14.4782601218918,16.3341871438142,0.886377754486228,0.886377754486228
"446","WR15-5111","DEL",2015,2012,870,6.26076238888233,8.07982891005835,0.774863237647085,0.225136762352915
"447","WR15-5111","SAC",2015,2012,870,1.81906652117602,8.07982891005835,0.225136762352915,0.225136762352915
"448","WR15-5115","DEL",2015,2012,730,2.33379526346288,11.4467254992934,0.20388322089203,0.79611677910797
"449","WR15-5115","SAC",2015,2012,730,9.11293023583056,11.4467254992934,0.79611677910797,0.79611677910797
"450","WR15-5124","DEL",2015,2012,725,3.71212853225506,15.5897107467923,0.238114009460943,0.761885990539057
"451","WR15-5124","SAC",2015,2012,725,11.8775822145372,15.5897107467923,0.761885990539057,0.761885990539057
"452","WR15-5127","SAC",2015,2012,670,11.7877078349614,11.7877078349614,1,1
"453","WR15-5130","DEL",2015,2012,925,8.05538986588731,9.15577315283755,0.879815361457573,0.120184638542427
"454","WR15-5130","SAC",2015,2012,925,1.10038328695024,9.15577315283755,0.120184638542427,0.120184638542427
"455","WR15-5134","DEL",2015,2012,775,3.21743701560932,15.5657352403837,0.206699970539266,0.793300029460734
"456","WR15-5134","SAC",2015,2012,775,12.3482982247743,15.5657352403837,0.793300029460734,0.793300029460734
"457","WR15-5137","AME",2015,2012,718,6.09641957481107,10.339543069794,0.589621759265283,0.147113426186941
"458","WR15-5137","DEL",2015,2012,718,2.72203788877805,10.339543069794,0.263264814547776,0.147113426186941
"459","WR15-5137","SAC",2015,2012,718,1.52108560620483,10.339543069794,0.147113426186941,0.147113426186941
"460","WR15-5141","DEL",2015,2011,870,2.51014000249559,8.37066229206197,0.299873524329848,0.700126475670152
"461","WR15-5141","SAC",2015,2011,870,5.86052228956638,8.37066229206197,0.700126475670152,0.700126475670152
"462","WR15-5142","SAC",2015,2012,787,9.11340905856708,9.11340905856708,1,1
"463","WR15-5151","SAC",2015,2012,820,10.7428666682849,10.7428666682849,1,1
"464","WR15-5154","DEL",2015,2012,730,9.90947367063208,12.9474784019431,0.765359351296149,0.234640648703851
"465","WR15-5154","SAC",2015,2012,730,3.03800473131103,12.9474784019431,0.234640648703851,0.234640648703851
"466","WR15-5157","DEL",2015,2012,669,3.1124635521071,11.2951400400133,0.27555776564798,0.724442234352019
"467","WR15-5157","SAC",2015,2012,669,8.18267648790619,11.2951400400133,0.724442234352019,0.724442234352019
"468","WR15-5157B","SAC",2015,2012,NA,15.8395934229014,15.8395934229014,1,1
"469","WR15-5163","DEL",2015,2012,762,3.45195072011938,11.5591939945123,0.298632475738202,0.701367524261798
"470","WR15-5163","SAC",2015,2012,762,8.10724327439296,11.5591939945123,0.701367524261798,0.701367524261798
"471","WR15-5167","SAC",2015,2012,718,12.3501052256139,12.3501052256139,1,1
"472","WR15-5171","DEL",2015,2012,890,2.41178933683973,12.7155570724336,0.189672329973518,0.810327670026482
"473","WR15-5171","SAC",2015,2012,890,10.3037677355939,12.7155570724336,0.810327670026482,0.810327670026482
"474","WR15-5178","AME",2015,2012,750,5.55920198680245,15.5084634658675,0.358462461419062,0.08203282587014
"475","WR15-5178","DEL",2015,2012,750,8.67705839605607,15.5084634658675,0.559504712710798,0.08203282587014
"476","WR15-5178","SAC",2015,2012,750,1.27220308300893,15.5084634658675,0.08203282587014,0.08203282587014
"477","WR15-5182","DEL",2015,2012,710,1.73352355513956,10.7396772060907,0.161413003563687,0.838586996436313
"478","WR15-5182","SAC",2015,2012,710,9.00615365095114,10.7396772060907,0.838586996436313,0.838586996436313
"479","WR15-5193","DEL",2015,2012,735,3.17645655866043,14.1239139059682,0.224899173119299,0.334092707195737
"480","WR15-5193","LAS",2015,2012,735,6.22876071426337,14.1239139059682,0.441008119684964,0.334092707195737
"481","WR15-5193","SAC",2015,2012,735,4.71869663304444,14.1239139059682,0.334092707195737,0.334092707195737
"482","WR15-5196","AME",2015,2012,651,19.3796587845826,20.6153421675392,0.94006001099015,0.0599399890098501
"483","WR15-5196","SAC",2015,2012,651,1.2356833829566,20.6153421675392,0.0599399890098501,0.0599399890098501
"484","WR15-5199","DEL",2015,2012,728,6.05797740599501,6.94872666634797,0.871811152873983,0.128188847126017
"485","WR15-5199","SAC",2015,2012,728,0.89074926035296,6.94872666634797,0.128188847126017,0.128188847126017
"486","WR15-5207","DEL",2015,2012,731,3.94466475237383,17.5671828143275,0.224547373023103,0.775452626976897
"487","WR15-5207","SAC",2015,2012,731,13.6225180619536,17.5671828143275,0.775452626976897,0.775452626976897
"488","WR15-5211","DEL",2015,2012,700,2.3164601710328,11.4209895329365,0.202824822170834,0.797175177829166
"489","WR15-5211","SAC",2015,2012,700,9.10452936190372,11.4209895329365,0.797175177829166,0.797175177829166
"490","WR15-5213","DEL",2015,2012,925,2.99086720448913,13.8630287569709,0.215744139099848,0.784255860900152
"491","WR15-5213","SAC",2015,2012,925,10.8721615524818,13.8630287569709,0.784255860900152,0.784255860900152
"492","WR15-5216","DEL",2015,2012,733,0.882073118750933,10.0121738822884,0.0881000598992115,0.911899940100789
"493","WR15-5216","SAC",2015,2012,733,9.13010076353751,10.0121738822884,0.911899940100789,0.911899940100789
"494","WR15-5220","DEL",2015,2012,699,2.59067468436078,5.58826213527025,0.463592190496893,0.536407809503107
"495","WR15-5220","SAC",2015,2012,699,2.99758745090947,5.58826213527025,0.536407809503107,0.536407809503107
"496","WR15-5223","DEL",2015,2013,537,1.32360988537682,18.6878050557915,0.0708274664373506,0.929172533562649
"497","WR15-5223","SAC",2015,2013,537,17.3641951704147,18.6878050557915,0.929172533562649,0.929172533562649
"498","WR15-5226","DEL",2015,2012,710,1.00434123777154,9.26006132228309,0.108459458616621,0.891540541383379
"499","WR15-5226","SAC",2015,2012,710,8.25572008451155,9.26006132228309,0.891540541383379,0.891540541383379
"500","WR15-5233","SAC",2015,2011,1055,9.52234990370285,9.52234990370285,1,1
"501","WR15-5242","DEL",2015,2012,707,4.05591577737617,15.2500717831259,0.26596043841997,0.73403956158003
"502","WR15-5242","SAC",2015,2012,707,11.1941560057497,15.2500717831259,0.73403956158003,0.73403956158003
"503","WR15-5254","DEL",2015,2012,731,4.64054392281962,14.9752553591888,0.30988078743994,0.69011921256006
"504","WR15-5254","SAC",2015,2012,731,10.3347114363692,14.9752553591888,0.69011921256006,0.69011921256006
"505","WR15-5261","AME",2015,2012,683,11.6052999107139,12.3858733058777,0.936978735702604,0.063021264297396
"506","WR15-5261","SAC",2015,2012,683,0.78057339516378,12.3858733058777,0.063021264297396,0.063021264297396
"507","WR15-5265","DEL",2015,2012,690,3.62066981060562,11.6123042445354,0.311795982464846,0.688204017535154
"508","WR15-5265","SAC",2015,2012,690,7.99163443392979,11.6123042445354,0.688204017535154,0.688204017535154
"509","WR15-5268","DEL",2015,2012,823,2.9223118383984,16.2572430228897,0.179754453709271,0.820245546290729
"510","WR15-5268","SAC",2015,2012,823,13.3349311844913,16.2572430228897,0.820245546290729,0.820245546290729
"511","WR15-5271","DEL",2015,2012,827,1.49284793174243,8.21221623199533,0.181783807144069,0.818216192855931
"512","WR15-5271","SAC",2015,2012,827,6.7193683002529,8.21221623199533,0.818216192855931,0.818216192855931
"513","WR15-5271B","DEL",2015,2012,NA,10.9534239935653,13.7220845913434,0.798233236404567,0.201766763595433
"514","WR15-5271B","SAC",2015,2012,NA,2.76866059777813,13.7220845913434,0.201766763595433,0.201766763595433
"515","WR15-5273","AME",2015,2012,867,9.29948207033825,11.0463866730603,0.841857373417644,0.0778074703784282
"516","WR15-5273","DEL",2015,2012,867,0.887413198869293,11.0463866730603,0.0803351562039281,0.0778074703784282
"517","WR15-5273","SAC",2015,2012,867,0.859491403852807,11.0463866730603,0.0778074703784282,0.0778074703784282
"518","WR15-5283","DEL",2015,2012,712,4.17031055161215,20.5780428039758,0.202658269852875,0.797341730147125
"519","WR15-5283","SAC",2015,2012,712,16.4077322523637,20.5780428039758,0.797341730147125,0.797341730147125
"520","WR15-5288","DEL",2015,2012,703,6.04626673804133,25.9334034337524,0.233145902098299,0.766854097901701
"521","WR15-5288","SAC",2015,2012,703,19.8871366957111,25.9334034337524,0.766854097901701,0.766854097901701
"522","WR15-5292","DEL",2015,2012,696,7.1836325362144,14.4692129646756,0.496477075411921,0.503522924588079
"523","WR15-5292","SAC",2015,2012,696,7.28558042846122,14.4692129646756,0.503522924588079,0.503522924588079
"524","WR15-5296","DEL",2015,2012,710,4.51492174002592,23.3967153134019,0.192972461285612,0.238192771218119
"525","WR15-5296","LAS",2015,2012,710,13.3088651154753,23.3967153134019,0.568834767496269,0.238192771218119
